text,label,predicao,resposta_raw,tokens_s,latencia_s
"@user kkkkkkkkkkkkkkk eiiii oooou eeeei ooou
me jogou no lixo e a amiguinha reciclou",not_toxic,not_toxic,NOT_TOXIC,111.2,147.34
"@user GILMAR MENDES não aceita ser investigado pela Receita.

LEWANDOWSKI mandou prender um crítico no aeroporto.

TOFFOLI inventa inquérito para censurar redes.

ALEXANDRE DE MORAES não quer ninguém investigando o STF.

É A DITADURA DO JUDICIÁRIO!

Vamos aceitar?

#STFVergonhaNacional",not_toxic,not_toxic,NOT_TOXIC,108.0,147.73
"friaca do caralho e eu já querendo ir pro jogo, vamoooo!!",not_toxic,not_toxic,NOT_TOXIC,110.0,148.09
só porque tá um frio do caraí o ônibus vai demorar pra passar tnc,not_toxic,not_toxic,NOT_TOXIC,111.3,148.44
nossa literalmente todos mas isso varia de membro pra membro,not_toxic,not_toxic,NOT_TOXIC,109.1,148.8
rt @user mano antes de falar que os outros n fazem nada vê se você tá movendo um dedo p ajudar filha da puta,not_toxic,xenophobia,XENOPHOBIA,101.4,149.18
rt @user isso sim é uma puta meta!! https://t.co/ucru6vjrgw,not_toxic,not_toxic,NOT_TOXIC,109.3,149.54
esqueci de deixar o remote control ligado no pc agora acabou o episoido que eu tava assistindo e não posso levantar pra colocar o próximo pq a gata ta dormindo em ckma de mim...,not_toxic,not_toxic,NOT_TOXIC,109.4,149.9
@user @user agora desenha pq ainda tá difícil,not_toxic,not_toxic,NOT_TOXIC,109.8,150.25
@user nenhum mal te suceder谩 nem praga alguma chegar谩 脿 tua tenda.,not_toxic,not_toxic,NOT_TOXIC,110.5,150.62
rt @user só eu é que começo a chorar do nada??,not_toxic,not_toxic,NOT_TOXIC,110.5,150.97
rt @user @user “caralho ela é pequena” pensei #mpn #nowunited #uniters,not_toxic,obscene,OBSCENE,114.3,151.31
@user oab um lixo,not_toxic,not_toxic,NOT_TOXIC,110.6,151.67
@user @user @user depois não vai militar em tag falando de resistência das mulheres. ridícula,not_toxic,not_toxic,NOT_TOXIC,111.0,152.03
"rt @user a voz dessa mulher é perfeita, meu deus

#ourmaknaeseohyun
 https://t.co/wmh31tj4xe",not_toxic,not_toxic,NOT_TOXIC,109.6,152.39
"idealismo estratégico pra separar o país, até parece que esse cara saiu da idade media, ele não é burro, só se faz",not_toxic,not_toxic,NOT_TOXIC,107.4,152.75
"Começa sua sexta no pique do pod do amigo pq tá foda alooooo @user
Amasso mlk 📢💣💥
Ouça == PODCAST 002 DJ ST DO CHP - PART. MC PEDRIN DO ENGENHA E MC RB @user de DJ KG DO CHP E DJ ST DO CHP 👽 no #SoundCloud
https://t.co/hqvnSx1rKM",not_toxic,not_toxic,NOT_TOXIC,107.1,153.14
"A sm tem a cara de pau de n deixar os artistas nem chegarem perto do Brasil, mas usa uma batida brasileira pras artistas dançarem no JAPÃO SM VAI TOMAR NO CU https://t.co/qslupYVtts",not_toxic,not_toxic,NOT_TOXIC,113.8,153.51
@user vamo fica doido junto ste pfv 😭😭,not_toxic,not_toxic,NOT_TOXIC,108.8,153.87
"que obra perfeita, meu pai😔💜",not_toxic,not_toxic,NOT_TOXIC,108.9,154.23
"Betis e Juventus novos pretendentes pra Miranda. Parece compricado colocar a Juncá (nadie pica), e o lateral do Barça non vai esperar eternamente ao Celta, noivas non lle faltan.",not_toxic,not_toxic,NOT_TOXIC,110.4,154.59
@user p q p. que briga feia,not_toxic,not_toxic,NOT_TOXIC,109.3,154.95
"Era noite. Eu tava na sala sozinha trabalhando no objeto 3D pro minicurso. De repente eu ouço a rede se balançando, olhei pro rumo da rede e n vi ninguém. Rapidamente meu cu trancou, me levantei e caminhei devagarinho pra rede. Quando chegou a uma certa distância oq eu vejo: https://t.co/FOXuTHzK0D",not_toxic,not_toxic,NOT_TOXIC,110.1,155.34
@user piquet carneiro,not_toxic,not_toxic,NOT_TOXIC,111.2,155.7
"rt @user eis que voce não da assistencia em casa e ela vai procurar prazer com um dotado.
😈😈😈🔥🔥🔥 https://t.co/cutaj99roj",not_toxic,obscene,OBSCENE,115.3,156.04
Marque sua amiga que quer um desses! Repost de 04/09/2017 #psicologia #sinceridade #humor #freud #sigmundfreudsincero #repost #homem #rir #segura #palhaco #ninja #desejo #magico em Circo Estoril https://t.co/EdAi7wAwpo,not_toxic,not_toxic,NOT_TOXIC,112.4,156.44
@user @user Porra vc pede pra acabar com a discussão e provoca e são 3 mimizentas e lavradores contra 1... Aí é foda !!! Mas estou aqui... Vc par de estar gostando .. então vamos lá...,not_toxic,not_toxic,NOT_TOXIC,113.4,156.8
@user porra queria muito ter esse problema,not_toxic,obscene,OBSCENE,112.0,157.15
@user tá porra 🤤🤤,not_toxic,not_toxic,NOT_TOXIC,109.4,157.51
rt @user não mentiu https://t.co/ivly2gefsg https://t.co/0nmrapn8dy,not_toxic,not_toxic,NOT_TOXIC,111.6,157.86
rt @user mimhas amigas sao lindas tem um corpo lindo sao legais gente boa bonitas eu sou feia chata corpo feio e feia,not_toxic,not_toxic,NOT_TOXIC,109.7,158.23
"@user @user @user miga, o moses 茅 alinhadinho perto desse hahahah",not_toxic,not_toxic,NOT_TOXIC,111.7,158.59
#histórias do vento# embarque em sua jornada e participe de aventuras junto com seus amigos! https://t.co/50rjkvfz8p,not_toxic,not_toxic,NOT_TOXIC,108.4,158.95
"o sotaquezinho do mingyu enquanto fala inglês muito fofo pqp

""im so tired, im so tired, im so tired""",not_toxic,not_toxic,NOT_TOXIC,109.8,159.31
"mentiu, mentiroso do caralho all men do is lie",not_toxic,not_toxic,NOT_TOXIC,110.6,159.67
eu prefiro alguém que olha só a vitrine me chamando de babaca. do que alguém que olha só a vitrine dizendo que me conhece por dentro,not_toxic,not_toxic,NOT_TOXIC,111.0,160.02
que sono cacete meu olho ta doendo,not_toxic,not_toxic,NOT_TOXIC,109.8,160.38
"assim como aconteceu com os nazistas, no futuro bolsonaristas serão todos condenados por crimes contra a humanidade",not_toxic,not_toxic,NOT_TOXIC,109.7,160.74
vivem nababescamente as nossas custas e protegem ladrões e bandidos #stfvergonhanacional,not_toxic,xenophobia,XENOPHOBIA,103.0,161.12
@user caralho minha mulher é gata demais mano eu nao sei lidar,not_toxic,not_toxic,NOT_TOXIC,110.6,161.48
"tenho muitas metas a serem realizadas ,
jamais perderia meu precioso tempo com gentinha sem conteúdo , então me poupe desses mimimi 🙏😘",not_toxic,not_toxic,NOT_TOXIC,110.0,161.84
porra hj desabafei legal com o robinho só quem tá com nós desde lá de baixo sabe o que nós já passou ...,not_toxic,not_toxic,NOT_TOXIC,112.1,162.2
"Povo sem noção!!! Pra mim tinha q ficar sem baile nessa merda até janeiro, foi uma puta perda, foi qualquer um que morreu não crlh",not_toxic,not_toxic,NOT_TOXIC,107.5,162.55
"BASTA! Também somos contra linhas cortantes. 

Com a participação de atletas profissionais e das categorias de base, o #Galo reforça a campanha contra o uso de linhas cortantes, as conhecidas linhas com cerol, chilena ou encerada.

Saiba mais: https://t.co/P7eX59U8gt https://t.co/zK2ZNNx373",not_toxic,not_toxic,NOT_TOXIC,112.1,162.94
rt @user antes a moda era virar youtuber agr a moda é virar dj https://t.co/sbef3wdxii,not_toxic,not_toxic,NOT_TOXIC,109.1,163.3
"@user nem me fala cara, macho é tudo escroto jaguara bsjdbdjdbdj essa vida não tá fácil",not_toxic,obscene,OBSCENE,116.1,163.64
"Agora eu tenho que ter vergonha na cara, de algo que muitas pessoas gostam de fazer? Agora só por que eu tranzo, e gosto de tranzar, eu não sou uma moça direita! Ataaaa",not_toxic,not_toxic,NOT_TOXIC,104.5,164.0
sou muito feio credo https://t.co/hlqm2c5in0,not_toxic,not_toxic,NOT_TOXIC,105.2,164.36
rt @user alguém disse inverno? https://t.co/xqftzqnitn,not_toxic,not_toxic,NOT_TOXIC,102.2,164.72
"queria guardar num potinho pessoas com sotaque tipo carioca, baiano. Acho muito sensa, sejam meus amigos, vocês com sotaque para me mandar áudios e eu admirar seu sotaque",not_toxic,not_toxic,NOT_TOXIC,105.4,165.07
"o pior tipo de pessoa, é aquela que espera uma hora propícia para jogar coisas na sua cara, pfv, não sejam assim, é muito babaca.",not_toxic,not_toxic,NOT_TOXIC,104.6,165.43
Fiz um vídeo  sobre um produto que desenvolvemos aqui no @user . Monte dinamicamente indicadores da contabilidade do setor público nacional e faça análises de séries temporais e de componentes de contas. #rstats #dataviz  https://t.co/oV8I0SiUVf,not_toxic,not_toxic,NOT_TOXIC,102.9,165.83
@user @user mas fica devendo na marcação. lateral não é só ser ofensivo,not_toxic,not_toxic,NOT_TOXIC,103.3,166.19
aí eu de curiosa fui atender e o macho tava pelado balançando o pau,obscene,obscene,OBSCENE,109.8,166.53
rt @user ontem no mc foi muito engraçado pqp kkkkkk,obscene,not_toxic,NOT_TOXIC,104.0,166.89
rt @user ✌️ thread de pornozão sapatão pra vc siriricar na madrugada 👅,obscene,obscene,OBSCENE,109.3,167.24
"@user @user Cara, vá tomar no seu cu, ser desprezível, irracional, ameba, filho de uma puta covarde que se esconde com fake, lixo! Que porra isso tem haver com política! Esse merda que faz isso com uma criança deveria ser empalado em praça pública!",obscene,not_toxic,NOT_TOXIC,104.4,167.63
@user pegaram o bom senso e enfiaram no cu,obscene,obscene,OBSCENE,107.7,167.97
pelo amor de deus onde é normal perder a virgindade com 14 anos? na maioria dos casos a pessoa não tem conhecimento nem sobre o seu próprio corpo pqp,obscene,not_toxic,NOT_TOXIC,104.1,168.33
"rt @user tenho que parar com essa mania de achar que ""fulano"" é diferente. pq no final é o msm pau no cu igual todos os outros.🖕🏾",obscene,not_toxic,NOT_TOXIC,105.3,168.7
o giseok ta vivo caralho,obscene,not_toxic,NOT_TOXIC,104.7,169.06
"o tempo passa e vagabundo tá morrendo mais e construindo menos
rio é foda, deu mole, ficou de exemplo 🎵🎶",obscene,not_toxic,NOT_TOXIC,106.4,169.44
@user responde a porra do grupo filha da puta,obscene,not_toxic,NOT_TOXIC,102.0,169.8
"já to nervoso pro jogo amanhã pqp, não posso nem ficar pensando nisso",obscene,not_toxic,NOT_TOXIC,106.1,170.15
"o que vocês acham de fuder sem camisinha sabendo que pode engravidar mas namorado não liga, ele trancou a faculdade, a garota ainda está no colegial, as amigas vivem aconselhando a usar mas não são escutadas",obscene,not_toxic,NOT_TOXIC,103.0,170.54
"@user Puta merda, vale até apoiar o absurdo do imposto sobre o videogame para abastecer a narrativa caótica da imprensa!!!! Que LIXO!!!!",obscene,obscene,OBSCENE,108.2,170.89
sdds de chupar uma buceta,obscene,obscene,OBSCENE,109.3,171.24
"@user um cara mandou o flow se fuder falando que era eu, sendo que eu tava dormindo",obscene,not_toxic,NOT_TOXIC,105.1,171.6
rt @user @user precisa explicar ? sério isso? essa veja é uma merda msm. pqp!,obscene,obscene,OBSCENE,110.2,171.94
@user @user vou até beber uma água pqp,obscene,not_toxic,NOT_TOXIC,105.7,172.3
"rt @user pizza grande                   r$ 60,00
pizza média                    r$ 57,00

ô meu amigo vá se fuder",obscene,obscene,OBSCENE,103.5,172.64
que gripe fdp,obscene,obscene,OBSCENE,103.1,172.98
rt @user pq tá todo mundo incomodado pq tomei 500ml de açaí no cu da manhã?,obscene,not_toxic,NOT_TOXIC,99.5,173.34
"@user pau no cu dele, vc é um anjo merece amor",obscene,obscene,OBSCENE,104.1,173.69
"tesao pôs academia pqp..
#muitoputo https://t.co/yteq0clwfr",obscene,obscene,OBSCENE,105.6,174.04
@user o flamengo se classificou. vcs estão discutindo o que?! segue o jogo caralho!,obscene,not_toxic,NOT_TOXIC,99.5,174.4
minha prima salvando o rolê mais uma vez. caralho todos melhores rolês da minha vida foi com ela,obscene,not_toxic,NOT_TOXIC,100.1,174.75
@user @user @user eu protejo seu cu,obscene,not_toxic,NOT_TOXIC,99.0,175.11
"@user @user ""toda sensual acariciando o pau na vdd to lavando"" kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk",obscene,obscene,OBSCENE,104.3,175.46
a festa da mel foi tão perfeita chorei muito aí eu amo a mel pqp,obscene,not_toxic,NOT_TOXIC,100.2,175.81
tu é mt gata pra esses menos fudido — rala dai feioso (a) https://t.co/uwwboxlyzw,obscene,not_toxic,NOT_TOXIC,98.6,176.16
"e minha mãe fica ""é normal olhar sua loca"" eu mentalmente ""normal o caralho""",obscene,misogyny,MISOGYNY,95.1,176.54
vsf coloca a amanda,obscene,not_toxic,NOT_TOXIC,103.3,176.89
"@user teu seio , pego bem gostoso nele , xupadinhas , com mordidinhas , hummm , q delícia amorrr .. Com uma outra mãozinha "" boba "" , vai descendo por teu corpo , ate chegar ,em tua virilhia , aiii morrr , vc é d ++ , passo minha não , na tua glub , q delicia , lisinha , penetro um",obscene,obscene,OBSCENE,110.4,177.29
@user @user @user mete mas é os dedos no cu seu cabrao nem tomas banho,obscene,obscene,OBSCENE,109.5,177.63
"rt @user • apesar de ser um nenê, porra macho lindo do caralho",obscene,not_toxic,NOT_TOXIC,104.8,177.98
rt @user que caralho de gente chata mano tomar no cu o são paulo não vai anunciar o juanfran agora com um milhão de jogo acontecendo,obscene,obscene,OBSCENE,112.7,178.33
acorda td dia de p** duro? — kkkkkkkkkk va se foder https://t.co/auy89u5mkn,obscene,obscene,OBSCENE,110.8,178.67
estou me iludindo sim ou obvio filha da puta,obscene,obscene,OBSCENE,106.6,179.02
"garoto se eu te pego eu sento tanto nesse teu pau com força vc vai gemer tao alto q o som vai ultrapassar a estra… — Eiiitaaaapohaaa , chama no Pv bb vamo marca essa coroação aí ⚔️ https://t.co/ZreTSuCezm",obscene,obscene,OBSCENE,111.6,179.39
"pau no cu da republica dominicana
aqui é brasil",obscene,xenophobia,XENOPHOBIA,99.2,179.77
"Esse mês eu vou viajar pra uma cidade em minas que simplesmente não tem banco, ou seja, nada de cartões la 
O que quer dizer q to fudido pq eu n ando com dinheiro",obscene,not_toxic,NOT_TOXIC,103.0,180.13
@user vão te toma no cú @user enfia o robo no bunda -'-,obscene,obscene,OBSCENE,112.8,180.48
"séc. xxi e eu ainda sou obrigado a mijar de pau duro quando acordo.
até quando brasil?????",obscene,not_toxic,NOT_TOXIC,110.3,180.83
"rt @user vai tomar no cu, eu to cansadaaaaaaaaaaaaaaaaaaaaa",obscene,obscene,OBSCENE,109.4,181.18
@user porra to só a preguiça de lavar o meu,obscene,obscene,OBSCENE,112.8,181.52
"@user vai-te foder idiota do crl. tu realmente não tens clube, só tens faro pelo spotlight que te dê mais visibilidade.",obscene,insult,INSULT,127.2,181.85
"empatia é o que vcs enfiam no cu né? depois vem com textao de setembro amarelo, vão se foder",obscene,homophobia,HOMOPHOBIA,102.4,182.23
@user @user vai se fuder entao vcs dois,obscene,obscene,OBSCENE,116.7,182.58
"putinha sem calcinha 😂😂😂😂
sacanagem",obscene,obscene,OBSCENE,115.8,182.93
"@user máximo respeito à esses 150 torcedores e a grande maioria torcida corinthiana, nesse aspecto vocês são foda pra caralho",obscene,not_toxic,NOT_TOXIC,108.9,183.29
@user enfia o dedo no cu e rasga kkk,obscene,obscene,OBSCENE,112.7,183.64
@user vinte e dois pqp #mpn #nowunited #uniters,obscene,obscene,OBSCENE,112.6,183.98
@user @user vai fica falando bota ah cara porra tá facinho seus cuzão 🐊🐇👑✂️🇮🇱👌,obscene,obscene,OBSCENE,115.4,184.33
"frio da porra, da nem vontade de sair da cama",obscene,not_toxic,NOT_TOXIC,110.5,184.69
@user vtnc. petista de merda!!,obscene,not_toxic,NOT_TOXIC,108.8,185.04
"@user @user @user o cara só é simplesmente o maior vencedor da história de futebol, tá com 36 anos e tem gás demais e não um gordo com joelho fodido",obscene,not_toxic,NOT_TOXIC,109.4,185.4
"""vlw chamar"" o bagulho q eu odeio, vai se fode, nao me manda essa porra",obscene,not_toxic,NOT_TOXIC,109.4,185.76
@user parecendo um traveco,homophobia,not_toxic,NOT_TOXIC,109.0,186.11
arrumar conta é coisa de boiola !,homophobia,xenophobia,XENOPHOBIA,102.5,186.5
rt @user não tem nada mais insuportável que viado que fica de briguinha por diva pop,homophobia,homophobia,HOMOPHOBIA,103.1,186.88
@user ruim é ouvir funk de são paulo seu viado,homophobia,homophobia,HOMOPHOBIA,102.9,187.26
