text,label,predicao,resposta_raw,tokens_s
"Betis e Juventus novos pretendentes pra Miranda. Parece compricado colocar a Juncá (nadie pica), e o lateral do Barça non vai esperar eternamente ao Celta, noivas non lle faltan.",not_toxic,not_toxic,NOT_TOXIC,108.9
@user p q p. que briga feia,not_toxic,not_toxic,NOT_TOXIC,108.0
"Era noite. Eu tava na sala sozinha trabalhando no objeto 3D pro minicurso. De repente eu ouço a rede se balançando, olhei pro rumo da rede e n vi ninguém. Rapidamente meu cu trancou, me levantei e caminhei devagarinho pra rede. Quando chegou a uma certa distância oq eu vejo: https://t.co/FOXuTHzK0D",not_toxic,obscene,OBSCENE,116.3
@user piquet carneiro,not_toxic,not_toxic,NOT_TOXIC,108.0
"rt @user eis que voce não da assistencia em casa e ela vai procurar prazer com um dotado.
😈😈😈🔥🔥🔥 https://t.co/cutaj99roj",not_toxic,not_toxic,NOT_TOXIC,105.9
Marque sua amiga que quer um desses! Repost de 04/09/2017 #psicologia #sinceridade #humor #freud #sigmundfreudsincero #repost #homem #rir #segura #palhaco #ninja #desejo #magico em Circo Estoril https://t.co/EdAi7wAwpo,not_toxic,not_toxic,NOT_TOXIC,111.1
@user @user Porra vc pede pra acabar com a discussão e provoca e são 3 mimizentas e lavradores contra 1... Aí é foda !!! Mas estou aqui... Vc par de estar gostando .. então vamos lá...,not_toxic,not_toxic,NOT_TOXIC,110.5
@user porra queria muito ter esse problema,not_toxic,not_toxic,NOT_TOXIC,108.7
@user tá porra 🤤🤤,not_toxic,obscene,OBSCENE,115.5
rt @user não mentiu https://t.co/ivly2gefsg https://t.co/0nmrapn8dy,not_toxic,not_toxic,NOT_TOXIC,109.8
rt @user mimhas amigas sao lindas tem um corpo lindo sao legais gente boa bonitas eu sou feia chata corpo feio e feia,not_toxic,not_toxic,NOT_TOXIC,109.1
"@user @user @user miga, o moses 茅 alinhadinho perto desse hahahah",not_toxic,not_toxic,NOT_TOXIC,110.2
#histórias do vento# embarque em sua jornada e participe de aventuras junto com seus amigos! https://t.co/50rjkvfz8p,not_toxic,not_toxic,NOT_TOXIC,110.0
"o sotaquezinho do mingyu enquanto fala inglês muito fofo pqp

""im so tired, im so tired, im so tired""",not_toxic,not_toxic,NOT_TOXIC,109.5
"mentiu, mentiroso do caralho all men do is lie",not_toxic,not_toxic,NOT_TOXIC,108.5
eu prefiro alguém que olha só a vitrine me chamando de babaca. do que alguém que olha só a vitrine dizendo que me conhece por dentro,not_toxic,not_toxic,NOT_TOXIC,111.7
que sono cacete meu olho ta doendo,not_toxic,not_toxic,NOT_TOXIC,108.5
"assim como aconteceu com os nazistas, no futuro bolsonaristas serão todos condenados por crimes contra a humanidade",not_toxic,not_toxic,NOT_TOXIC,110.9
vivem nababescamente as nossas custas e protegem ladrões e bandidos #stfvergonhanacional,not_toxic,racism,RACISM,114.3
@user caralho minha mulher é gata demais mano eu nao sei lidar,not_toxic,not_toxic,NOT_TOXIC,99.5
"tenho muitas metas a serem realizadas ,
jamais perderia meu precioso tempo com gentinha sem conteúdo , então me poupe desses mimimi 🙏😘",not_toxic,not_toxic,NOT_TOXIC,97.4
porra hj desabafei legal com o robinho só quem tá com nós desde lá de baixo sabe o que nós já passou ...,not_toxic,not_toxic,NOT_TOXIC,102.1
"Povo sem noção!!! Pra mim tinha q ficar sem baile nessa merda até janeiro, foi uma puta perda, foi qualquer um que morreu não crlh",not_toxic,not_toxic,NOT_TOXIC,100.8
"BASTA! Também somos contra linhas cortantes. 

Com a participação de atletas profissionais e das categorias de base, o #Galo reforça a campanha contra o uso de linhas cortantes, as conhecidas linhas com cerol, chilena ou encerada.

Saiba mais: https://t.co/P7eX59U8gt https://t.co/zK2ZNNx373",not_toxic,not_toxic,NOT_TOXIC,101.5
rt @user antes a moda era virar youtuber agr a moda é virar dj https://t.co/sbef3wdxii,not_toxic,not_toxic,NOT_TOXIC,105.0
"@user nem me fala cara, macho é tudo escroto jaguara bsjdbdjdbdj essa vida não tá fácil",not_toxic,insult,INSULT,122.3
"Agora eu tenho que ter vergonha na cara, de algo que muitas pessoas gostam de fazer? Agora só por que eu tranzo, e gosto de tranzar, eu não sou uma moça direita! Ataaaa",not_toxic,not_toxic,NOT_TOXIC,105.1
sou muito feio credo https://t.co/hlqm2c5in0,not_toxic,not_toxic,NOT_TOXIC,104.3
rt @user alguém disse inverno? https://t.co/xqftzqnitn,not_toxic,not_toxic,NOT_TOXIC,103.5
"queria guardar num potinho pessoas com sotaque tipo carioca, baiano. Acho muito sensa, sejam meus amigos, vocês com sotaque para me mandar áudios e eu admirar seu sotaque",not_toxic,not_toxic,NOT_TOXIC,105.3
"o pior tipo de pessoa, é aquela que espera uma hora propícia para jogar coisas na sua cara, pfv, não sejam assim, é muito babaca.",not_toxic,not_toxic,NOT_TOXIC,106.7
Fiz um vídeo  sobre um produto que desenvolvemos aqui no @user . Monte dinamicamente indicadores da contabilidade do setor público nacional e faça análises de séries temporais e de componentes de contas. #rstats #dataviz  https://t.co/oV8I0SiUVf,not_toxic,not_toxic,NOT_TOXIC,106.0
@user @user mas fica devendo na marcação. lateral não é só ser ofensivo,not_toxic,not_toxic,NOT_TOXIC,105.3
aí eu de curiosa fui atender e o macho tava pelado balançando o pau,obscene,not_toxic,NOT_TOXIC,105.0
rt @user ontem no mc foi muito engraçado pqp kkkkkk,obscene,not_toxic,NOT_TOXIC,105.5
rt @user ✌️ thread de pornozão sapatão pra vc siriricar na madrugada 👅,obscene,not_toxic,NOT_TOXIC,105.1
"@user @user Cara, vá tomar no seu cu, ser desprezível, irracional, ameba, filho de uma puta covarde que se esconde com fake, lixo! Que porra isso tem haver com política! Esse merda que faz isso com uma criança deveria ser empalado em praça pública!",obscene,not_toxic,NOT_TOXIC,105.6
@user pegaram o bom senso e enfiaram no cu,obscene,not_toxic,NOT_TOXIC,104.2
pelo amor de deus onde é normal perder a virgindade com 14 anos? na maioria dos casos a pessoa não tem conhecimento nem sobre o seu próprio corpo pqp,obscene,not_toxic,NOT_TOXIC,105.4
"rt @user tenho que parar com essa mania de achar que ""fulano"" é diferente. pq no final é o msm pau no cu igual todos os outros.🖕🏾",obscene,obscene,OBSCENE,110.7
o giseok ta vivo caralho,obscene,not_toxic,NOT_TOXIC,101.2
"o tempo passa e vagabundo tá morrendo mais e construindo menos
rio é foda, deu mole, ficou de exemplo 🎵🎶",obscene,not_toxic,NOT_TOXIC,103.4
@user responde a porra do grupo filha da puta,obscene,not_toxic,NOT_TOXIC,103.9
"já to nervoso pro jogo amanhã pqp, não posso nem ficar pensando nisso",obscene,not_toxic,NOT_TOXIC,104.4
"o que vocês acham de fuder sem camisinha sabendo que pode engravidar mas namorado não liga, ele trancou a faculdade, a garota ainda está no colegial, as amigas vivem aconselhando a usar mas não são escutadas",obscene,not_toxic,NOT_TOXIC,104.9
"@user Puta merda, vale até apoiar o absurdo do imposto sobre o videogame para abastecer a narrativa caótica da imprensa!!!! Que LIXO!!!!",obscene,obscene,OBSCENE,110.9
sdds de chupar uma buceta,obscene,obscene,OBSCENE,111.0
"@user um cara mandou o flow se fuder falando que era eu, sendo que eu tava dormindo",obscene,not_toxic,NOT_TOXIC,105.9
rt @user @user precisa explicar ? sério isso? essa veja é uma merda msm. pqp!,obscene,obscene,OBSCENE,110.3
@user @user vou até beber uma água pqp,obscene,not_toxic,NOT_TOXIC,104.3
"rt @user pizza grande                   r$ 60,00
pizza média                    r$ 57,00

ô meu amigo vá se fuder",obscene,not_toxic,NOT_TOXIC,103.7
que gripe fdp,obscene,not_toxic,NOT_TOXIC,104.3
rt @user pq tá todo mundo incomodado pq tomei 500ml de açaí no cu da manhã?,obscene,not_toxic,NOT_TOXIC,103.9
"@user pau no cu dele, vc é um anjo merece amor",obscene,obscene,OBSCENE,112.6
"tesao pôs academia pqp..
#muitoputo https://t.co/yteq0clwfr",obscene,not_toxic,NOT_TOXIC,104.1
@user o flamengo se classificou. vcs estão discutindo o que?! segue o jogo caralho!,obscene,not_toxic,NOT_TOXIC,102.4
minha prima salvando o rolê mais uma vez. caralho todos melhores rolês da minha vida foi com ela,obscene,not_toxic,NOT_TOXIC,104.4
@user @user @user eu protejo seu cu,obscene,not_toxic,NOT_TOXIC,103.4
"@user @user ""toda sensual acariciando o pau na vdd to lavando"" kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk",obscene,obscene,OBSCENE,103.8
a festa da mel foi tão perfeita chorei muito aí eu amo a mel pqp,obscene,not_toxic,NOT_TOXIC,100.8
tu é mt gata pra esses menos fudido — rala dai feioso (a) https://t.co/uwwboxlyzw,obscene,not_toxic,NOT_TOXIC,111.0
"e minha mãe fica ""é normal olhar sua loca"" eu mentalmente ""normal o caralho""",obscene,not_toxic,NOT_TOXIC,106.5
vsf coloca a amanda,obscene,not_toxic,NOT_TOXIC,111.4
"@user teu seio , pego bem gostoso nele , xupadinhas , com mordidinhas , hummm , q delícia amorrr .. Com uma outra mãozinha "" boba "" , vai descendo por teu corpo , ate chegar ,em tua virilhia , aiii morrr , vc é d ++ , passo minha não , na tua glub , q delicia , lisinha , penetro um",obscene,obscene,OBSCENE,115.9
@user @user @user mete mas é os dedos no cu seu cabrao nem tomas banho,obscene,obscene,OBSCENE,114.9
"rt @user • apesar de ser um nenê, porra macho lindo do caralho",obscene,not_toxic,NOT_TOXIC,109.8
rt @user que caralho de gente chata mano tomar no cu o são paulo não vai anunciar o juanfran agora com um milhão de jogo acontecendo,obscene,not_toxic,NOT_TOXIC,110.9
acorda td dia de p** duro? — kkkkkkkkkk va se foder https://t.co/auy89u5mkn,obscene,not_toxic,NOT_TOXIC,109.0
estou me iludindo sim ou obvio filha da puta,obscene,not_toxic,NOT_TOXIC,109.3
"garoto se eu te pego eu sento tanto nesse teu pau com força vc vai gemer tao alto q o som vai ultrapassar a estra… — Eiiitaaaapohaaa , chama no Pv bb vamo marca essa coroação aí ⚔️ https://t.co/ZreTSuCezm",obscene,not_toxic,NOT_TOXIC,110.1
"pau no cu da republica dominicana
aqui é brasil",obscene,racism,RACISM,115.9
"Esse mês eu vou viajar pra uma cidade em minas que simplesmente não tem banco, ou seja, nada de cartões la 
O que quer dizer q to fudido pq eu n ando com dinheiro",obscene,not_toxic,NOT_TOXIC,108.6
@user vão te toma no cú @user enfia o robo no bunda -'-,obscene,obscene,OBSCENE,116.8
"séc. xxi e eu ainda sou obrigado a mijar de pau duro quando acordo.
até quando brasil?????",obscene,not_toxic,NOT_TOXIC,111.2
"rt @user vai tomar no cu, eu to cansadaaaaaaaaaaaaaaaaaaaaa",obscene,not_toxic,NOT_TOXIC,109.3
@user porra to só a preguiça de lavar o meu,obscene,not_toxic,NOT_TOXIC,111.8
"@user vai-te foder idiota do crl. tu realmente não tens clube, só tens faro pelo spotlight que te dê mais visibilidade.",obscene,not_toxic,NOT_TOXIC,110.0
"empatia é o que vcs enfiam no cu né? depois vem com textao de setembro amarelo, vão se foder",obscene,not_toxic,NOT_TOXIC,108.8
@user @user vai se fuder entao vcs dois,obscene,not_toxic,NOT_TOXIC,108.4
"putinha sem calcinha 😂😂😂😂
sacanagem",obscene,obscene,OBSCENE,116.3
"@user máximo respeito à esses 150 torcedores e a grande maioria torcida corinthiana, nesse aspecto vocês são foda pra caralho",obscene,not_toxic,NOT_TOXIC,111.7
@user enfia o dedo no cu e rasga kkk,obscene,obscene,OBSCENE,115.9
@user vinte e dois pqp #mpn #nowunited #uniters,obscene,not_toxic,NOT_TOXIC,109.1
@user @user vai fica falando bota ah cara porra tá facinho seus cuzão 🐊🐇👑✂️🇮🇱👌,obscene,not_toxic,NOT_TOXIC,109.1
"frio da porra, da nem vontade de sair da cama",obscene,not_toxic,NOT_TOXIC,109.0
@user vtnc. petista de merda!!,obscene,not_toxic,NOT_TOXIC,111.1
"@user @user @user o cara só é simplesmente o maior vencedor da história de futebol, tá com 36 anos e tem gás demais e não um gordo com joelho fodido",obscene,not_toxic,NOT_TOXIC,110.7
"""vlw chamar"" o bagulho q eu odeio, vai se fode, nao me manda essa porra",obscene,not_toxic,NOT_TOXIC,110.3
@user parecendo um traveco,homophobia,not_toxic,NOT_TOXIC,107.1
arrumar conta é coisa de boiola !,homophobia,xenophobia,XENOPHOBIA,102.9
rt @user não tem nada mais insuportável que viado que fica de briguinha por diva pop,homophobia,homophobia,HOMOPHOBIA,104.7
@user ruim é ouvir funk de são paulo seu viado,homophobia,homophobia,HOMOPHOBIA,104.0
